Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Sandy Lane (9)-Temp(C)-slotB,Sandy Lane (9)-Humidity(%RH)-slotB,Sandy Lane (9)-NO2(ug/m3)-slotB,Sandy Lane (9)-O3(ug/m3)-slotB,Sandy Lane (9)-NO(ug/m3)-slotB,Sandy Lane (9)-PM1(ug/m3)-slotB,Sandy Lane (9)-PM2.5(ug/m3)-slotB,Sandy Lane (9)-PM10(ug/m3)-slotB,Sandy Lane (9)-Ambient temp(C)-slotB,Sandy Lane (9)-Ambient humidity(%RH)-slotB,Sandy Lane (9)-Ambient pressure(hPa)-slotB
"2021-12-14T15:44:04+00:00",1639496644,"2021-12-14T15:44:04+0000",11,86,115.24,0,58.61,17.1,17.1,27.12,11,91,1021.1
"2021-12-14T15:45:04+00:00",1639496704,"2021-12-14T15:45:04+0000",11,86,117.01,0,53.83,16.39,16.39,26.06,11,91,1021.1
"2021-12-14T15:45:04+00:00",1639496704,"2021-12-14T15:45:04+0000",11,86,117.01,0,53.83,16.39,16.39,26.06,11,91,1021.1
"2021-12-14T15:46:04+00:00",1639496764,"2021-12-14T15:46:04+0000",11,86,119.07,0,71.65,17.81,17.81,27.12,11,91,1021.1
"2021-12-14T15:46:04+00:00",1639496764,"2021-12-14T15:46:04+0000",11,86,119.07,0,71.65,17.81,17.81,27.12,11,91,1021.1
"2021-12-14T15:47:04+00:00",1639496824,"2021-12-14T15:47:04+0000",11,86,118.63,0,65.81,15.68,15.68,23.94,11,91,1021.1
"2021-12-14T15:47:04+00:00",1639496824,"2021-12-14T15:47:04+0000",11,86,118.63,0,65.81,15.68,15.68,23.94,11,91,1021.1
"2021-12-14T15:48:04+00:00",1639496884,"2021-12-14T15:48:04+0000",11,87,119.73,0,67.65,17.81,17.81,25.51,11,91,1021.1
"2021-12-14T15:48:04+00:00",1639496884,"2021-12-14T15:48:04+0000",11,87,119.73,0,67.65,17.81,17.81,25.51,11,91,1021.1
"2021-12-14T15:49:04+00:00",1639496944,"2021-12-14T15:49:04+0000",11,87,117.51,0,54.91,17.81,17.81,27.1,11,91,1021.1
"2021-12-14T15:49:04+00:00",1639496944,"2021-12-14T15:49:04+0000",11,87,117.51,0,54.91,17.81,17.81,27.1,11,91,1021.1
"2021-12-14T15:50:04+00:00",1639497004,"2021-12-14T15:50:04+0000",11,87,115.51,0,53.99,17.81,17.81,29.21,11,91,1021.1
"2021-12-14T15:50:04+00:00",1639497004,"2021-12-14T15:50:04+0000",11,87,115.51,0,53.99,17.81,17.81,29.21,11,91,1021.1
"2021-12-14T15:51:04+00:00",1639497064,"2021-12-14T15:51:04+0000",11,87,116.83,0,60.29,17.1,17.1,24.43,11,91,1021.1
"2021-12-14T15:51:04+00:00",1639497064,"2021-12-14T15:51:04+0000",11,87,116.83,0,60.29,17.1,17.1,24.43,11,91,1021.1
"2021-12-14T15:52:04+00:00",1639497124,"2021-12-14T15:52:04+0000",11,87,116.61,0,57.37,17.1,17.1,27.07,11,91,1021.1
"2021-12-14T15:52:04+00:00",1639497124,"2021-12-14T15:52:04+0000",11,87,116.61,0,57.37,17.1,17.1,27.07,11,91,1021.1
"2021-12-14T15:53:04+00:00",1639497184,"2021-12-14T15:53:04+0000",11,87,119.05,0,65.51,18.53,18.53,27.6,11,91,1021.1
"2021-12-14T15:53:04+00:00",1639497184,"2021-12-14T15:53:04+0000",11,87,119.05,0,65.51,18.53,18.53,27.6,11,91,1021.1
"2021-12-14T15:54:04+00:00",1639497244,"2021-12-14T15:54:04+0000",11,87,117.72,0,63.82,17.81,17.81,26.02,11,91,1021.1
"2021-12-14T15:54:04+00:00",1639497244,"2021-12-14T15:54:04+0000",11,87,117.72,0,63.82,17.81,17.81,26.02,11,91,1021.1
"2021-12-14T15:55:04+00:00",1639497304,"2021-12-14T15:55:04+0000",11,87,117.71,0,73.18,17.1,17.1,27.05,11,92,1021.1
"2021-12-14T15:55:04+00:00",1639497304,"2021-12-14T15:55:04+0000",11,87,117.71,0,73.18,17.1,17.1,27.05,11,92,1021.1
"2021-12-14T15:56:04+00:00",1639497364,"2021-12-14T15:56:04+0000",11,87,118.59,0,59.21,17.1,17.1,26.53,11,92,1021.1
"2021-12-14T15:56:04+00:00",1639497364,"2021-12-14T15:56:04+0000",11,87,118.59,0,59.21,17.1,17.1,26.53,11,92,1021.1
